t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6
2.459999999999999964e+00,3.606188305914564521e-08,1.686659296274907183e+00,-4.376498620257511983e-08,-7.453313500150979265e-02,-1.507687484987446765e-07,5.455553599883211646e-02,-2.055537862945363383e-07,5.701645821100282196e-09,5.136366470493245462e-01,-6.919562416725770221e-09,3.090473207276321632e-02,-2.383763497376148775e-08,-4.878311957685673161e-01,-3.249954764468002966e-08,-2.348487763544294775e-08,-2.115651196781067611e+00,2.850143305047575936e-08,-1.272954992046370637e-01,9.818637601188476292e-08,2.009359454945196077e+00,1.338644881830400978e-07
2.470000000000000195e+00,3.611772958321247474e-08,1.691690268431208510e+00,-4.383276198542145428e-08,-7.423042909559515734e-02,-1.510022335479794049e-07,4.977732327396955370e-02,-2.058721131122041435e-07,5.468095874445003267e-09,4.925971410395639238e-01,-6.636124356205848693e-09,2.963881715039494436e-02,-2.286120140507032272e-08,-4.678487287189841415e-01,-3.116830613005522858e-08,-2.322274603394983888e-08,-2.092036892928955005e+00,2.818330806782332492e-08,-1.258746626311044170e-01,9.709044728752313504e-08,1.986931549631983041e+00,1.323703304013738870e-07
2.479999999999999982e+00,3.617125395153190291e-08,1.696512047605439166e+00,-4.389771958170557431e-08,-7.394031001170642270e-02,-1.512260100494025252e-07,4.519779353478581285e-02,-2.061772035743143869e-07,5.237238442831579113e-09,4.718001920811567551e-01,-6.355953953214064218e-09,2.838749651511172228e-02,-2.189602479493866476e-08,-4.480966324910385379e-01,-2.985241202977927021e-08,-2.294635170938785847e-08,-2.067137721955181195e+00,2.784787373176589618e-08,-1.243765175664970912e-01,9.593488848494981036e-08,1.963283329787156362e+00,1.307948746818027535e-07
2.490000000000000213e+00,3.622248380468230257e-08,1.701127123817929521e+00,-4.395989253625179754e-08,-7.366262792912578461e-02,-1.514401935636852825e-07,4.081458186125042076e-02,-2.064692152329709393e-07,5.009216841021916488e-09,4.512587107820378307e-01,-6.079225135677785431e-09,2.715154697846196633e-02,-2.094270431860255185e-08,-4.285871690550221436e-01,-2.855268224217922215e-08,-2.265555715545088677e-08,-2.040941296510507375e+00,2.749496316356394195e-08,-1.228003186829427079e-01,9.471912471311847013e-08,1.938403030410250638e+00,1.291373372343672188e-07
2.500000000000000000e+00,3.627144822326497910e-08,1.705538116814451888e+00,-4.401931614150760730e-08,-7.339722522175379238e-02,-1.516449056719956055e-07,3.662520012538372782e-02,-2.067483138484501029e-07,4.784175758841433100e-09,4.309857316236745395e-01,-5.806113500312319205e-09,2.593175280527524468e-02,-2.000184490021036979e-08,-4.093327180312696933e-01,-2.726994150348429804e-08,-2.235022486583279742e-08,-2.013435229245693847e+00,2.712440948447791782e-08,-1.211453206525688331e-01,9.344258108098274267e-08,1.912278886500798913e+00,1.273969342691077255e-07
2.510000000000000231e+00,3.631817774165473125e-08,1.709747777304957195e+00,-4.407602745423151859e-08,-7.314393638357657990e-02,-1.518402740334873448e-07,3.262703581475623338e-02,-2.070146734675797722e-07,4.562261261178503399e-09,4.109944129610175745e-01,-5.536796312620247258e-09,2.472890571365930421e-02,-1.907405721282053283e-08,-3.903457766901121118e-01,-2.600502238782273749e-08,-2.203021733422726883e-08,-1.984607132811482932e+00,2.673604581576805105e-08,-1.194107781475019919e-01,9.210468269749547543e-08,1.884899133058318910e+00,1.255728819960636304e-07
2.520000000000000018e+00,3.636270436175068987e-08,1.713758988202324973e+00,-4.413006531218117559e-08,-7.290258795413206983e-02,-1.520264324427899602e-07,2.881735085597458834e-02,-2.072684765021193905e-07,4.343620787984462709e-09,3.912980370225007110e-01,-5.271452506891418700e-09,2.354380487500004615e-02,-1.815995767840149355e-08,-3.716389599518756803e-01,-2.475876530722177298e-08,-2.169539705432811839e-08,-1.954444619858630272e+00,2.632970527869472773e-08,-1.175959458398694590e-01,9.070485467161005851e-08,1.856252005082339229e+00,1.236643966252750848e-07
2.530000000000000249e+00,3.640506156672659421e-08,1.717574765861064945e+00,-4.418147035080074780e-08,-7.267299844397923092e-02,-1.522035208874961447e-07,2.519328043821245089e-02,-2.075099138071367015e-07,4.128403154273924872e-09,3.719100099100698387e-01,-5.010262686203344607e-09,2.237725691396329208e-02,-1.726016846783308290e-08,-3.532250003869105148e-01,-2.353201851160949594e-08,-2.134562651982928589e-08,-1.922935303037901722e+00,2.590522099451848286e-08,-1.157000784017991474e-01,8.924252211228043785e-08,1.826325737572399577e+00,1.216706943667829279e-07
2.540000000000000036e+00,3.644528433478188869e-08,1.721198261316098099e+00,-4.423028501990946429e-08,-7.245497826016256138e-02,-1.523716856056531527e-07,2.175183183666629105e-02,-2.077391847593898764e-07,3.916758550124326466e-09,3.528438615991417726e-01,-4.753409122420641323e-09,2.123007590849228590e-02,-1.637531750090459117e-08,-3.351167482155507082e-01,-2.232563808881220981e-08,-2.098076822442470123e-08,-1.890066795000063138e+00,2.546242608449985472e-08,-1.137224305054189699e-01,8.771711012846048000e-08,1.795108565528038547e+00,1.195909914306279463e-07
2.550000000000000266e+00,3.648340915289196610e-08,1.724632761521452062e+00,-4.427655360038893040e-08,-7.224832963168159594e-02,-1.525310791432499472e-07,1.848988323609379592e-02,-2.079564973357038689e-07,3.708838540676153868e-09,3.341132459386245701e-01,-4.501075756195306738e-09,2.010308338980894283e-02,-1.550603844631573080e-08,-3.173271713081341483e-01,-2.114048796455577009e-08,-2.060068466180779798e-08,-1.855826708395835301e+00,2.500115366989876287e-08,-1.116622568228541196e-01,8.612804382910200010e-08,1.762588723948752101e+00,1.174245040268480940e-07
2.560000000000000053e+00,3.651947403055900638e-08,1.727881690589018637e+00,-4.432032222087130470e-08,-7.205284653495674929e-02,-1.526818604117073375e-07,1.540418255429232275e-02,-2.081620681913508473e-07,3.504796066133219532e-09,3.157319406509426774e-01,-4.253448196967056955e-09,1.899710834241532739e-02,-1.465297072167778121e-08,-2.998693551850258876e-01,-1.997743990246712615e-08,-2.020523832567264166e-08,-1.820202655875995612e+00,2.452123687197589782e-08,-1.095188120262332032e-01,8.447474832315946025e-08,1.728754447834091046e+00,1.151704483654849383e-07
2.569999999999999840e+00,3.655351851356242486e-08,1.730948611027270490e+00,-4.436163887442693993e-08,-7.186831461929779619e-02,-1.528241947453663435e-07,1.249134626561598793e-02,-2.083561227384280327e-07,3.304785441762156997e-09,2.977138473319912437e-01,-4.010713722962710034e-09,1.791298720409092993e-02,-1.381675949351148279e-08,-2.827565030165753446e-01,-1.883737350407145260e-08,-1.979429170971317209e-08,-1.783182250091310150e+00,2.402250881199180116e-08,-1.072913507876841338e-01,8.275664871958674025e-08,1.693593972183593976e+00,1.128280406565793186e-07
2.580000000000000071e+00,3.658558369770983681e-08,1.733837224980024905e+00,-4.440055343525263934e-08,-7.169451113236913198e-02,-1.529582539589785985e-07,9.747858224447014663e-03,-2.085388952242386337e-07,3.108962357892697576e-09,2.800729914511610463e-01,-3.773061281196525143e-09,1.685156386589416883e-02,-1.299805567724819166e-08,-2.660019356231394516e-01,-1.772117620879372756e-08,-1.936770730762281291e-08,-1.744753103692499030e+00,2.350480261120638252e-08,-1.049791277793320765e-01,8.097317012733565522e-08,1.657095531996756854e+00,1.103964971101691493e-07
2.589999999999999858e+00,3.661571224258714174e-08,1.736551375465132940e+00,-4.443711767535891384e-08,-7.153120484565986259e-02,-1.530842164051933367e-07,7.170068488740799495e-03,-2.087106288096678316e-07,2.917483879917759694e-09,2.628235223513466501e-01,-3.540681487470307191e-09,1.581368967216285545e-02,-1.219751593723024857e-08,-2.496190914750906764e-01,-1.662974329395924549e-08,-1.892534761309563628e-08,-1.704902829330339875e+00,2.296795139088034234e-08,-1.025813976733056521e-01,7.912373765536062757e-08,1.619247362273129820e+00,1.078750339362959845e-07
2.600000000000000089e+00,3.664394838530985849e-08,1.739095047613275158e+00,-4.447138528125866850e-08,-7.137815597994734418e-02,-1.532022670320492519e-07,4.754192143468838339e-03,-2.088715756475655682e-07,2.730508448293311160e-09,2.459797132489340288e-01,-3.313766626373245945e-09,1.480022342051348118e-02,-1.141580268671042141e-08,-2.336215266928053091e-01,-1.556397787479283303e-08,-1.846707511982556877e-08,-1.663619039655598764e+00,2.241178827227420897e-08,-1.000974151417327873e-01,7.720777641261559002e-08,1.580037698012251912e+00,1.052628673450006503e-07
2.609999999999999876e+00,3.667033795427316988e-08,1.741472369906643225e+00,-4.450341187065436700e-08,-7.123511613076755067e-02,-1.533125974404611941e-07,2.496308124165569353e-03,-2.090219969611223718e-07,2.548195878538099508e-09,2.295559612337760291e-01,-3.092510651281581017e-09,1.381203136183971336e-02,-1.065358408785074877e-08,-2.180229150466398702e-01,-1.452479090441729556e-08,-1.799275232150630864e-08,-1.620889347319019347e+00,2.183614637664821962e-08,-9.752643485674004908e-02,7.522471150805339004e-08,1.539454774213641519e+00,1.025592135463225699e-07
2.620000000000000107e+00,3.669492838290270187e-08,1.743687615417691683e+00,-4.453325500912614244e-08,-7.110182819388136122e-02,-1.534154059417100427e-07,3.923580404174842329e-04,-2.091621631222492604e-07,2.370707361234240123e-09,2.135667872692455782e-01,-2.877109184359321932e-09,1.284998720031561847e-02,-9.911534051725023176e-09,-2.028370479569820417e-01,-1.351310117385678548e-08,-1.750224171183153101e-08,-1.576701364971344610e+00,2.124085882526260155e-08,-9.486771149045396256e-02,7.317396805062690154e-08,1.497486825876815697e+00,9.976328875030108706e-08
2.629999999999999893e+00,3.671776872340533585e-08,1.745745203047884830e+00,-4.456097422681980886e-08,-7.097802629074098646e-02,-1.535108976149324210e-07,-1.561855000653533665e-03,-2.092923537299574850e-07,2.198205462027036326e-09,1.980268361922195020e-01,-2.667759516558027677e-09,1.191497209339467678e-02,-9.190332238318033376e-09,-1.880778344942349578e-01,-1.252983531203577981e-08,-1.699540578449542715e-08,-1.531042705263363501e+00,2.062575873937819416e-08,-9.212049971500382850e-02,7.105497114929106310e-08,1.454122088001335467e+00,9.687430916697851029e-08
2.640000000000000124e+00,3.673890966051980256e-08,1.747649698766431170e+00,-4.458663103513474036e-08,-7.086343569395719966e-02,-1.535992843646096689e-07,-3.370667570885554909e-03,-2.094128576887376115e-07,2.030854121624296128e-09,1.829508767130167135e-01,-2.464660607615974562e-09,1.100787465180606134e-02,-8.490664056522694018e-09,-1.737593013787586682e-01,-1.157592778577516761e-08,-1.647210703319136776e-08,-1.483900980845790585e+00,1.999067924025484753e-08,-8.928405420251449287e-02,6.886714591299742515e-08,1.409348795586691239e+00,9.389149100639239666e-08
2.649999999999999911e+00,3.675840352526695170e-08,1.749405816848986328e+00,-4.461028894341131358e-08,-7.075777275276856626e-02,-1.536807849780554666e-07,-5.038557097547968766e-03,-2.095239732869363536e-07,1.868818655797470012e-09,1.683538014155010198e-01,-2.268013086059542574e-09,1.012959093956083273e-02,-7.813220664144821802e-09,-1.598955929809677545e-01,-1.065232089979875498e-08,-1.593220795161348124e-08,-1.435263804369409257e+00,1.933545344915332494e-08,-8.635762962511489560e-02,6.660991745070068804e-08,1.363155183632438483e+00,9.081405047858467080e-08
2.660000000000000142e+00,3.677630430870095466e-08,1.751018421116436796e+00,-4.463201347561944857e-08,-7.066074481850559419e-02,-1.537556251829073749e-07,-6.570143039889231318e-03,-2.096260082751387772e-07,1.712265755380648390e-09,1.542506267569906664e-01,-2.078019249201994042e-09,9.281024473946490258e-03,-7.158698967898936702e-09,-1.465009713212453435e-01,-9.759964796727537583e-09,-1.537557103345544601e-08,-1.385118788484962726e+00,1.865991448733385697e-08,-8.334048065493157575e-02,6.428271087135371246e-08,1.315529487138094922e+00,8.764120379359470297e-08
2.669999999999999929e+00,3.679266767565946164e-08,1.752492526173594856e+00,-4.465187218704592548e-08,-7.057205017006049075e-02,-1.538240377046138500e-07,-7.970188065595351645e-03,-2.097192799445447364e-07,1.561363486271338539e-09,1.406564930683282255e-01,-1.894883063144418695e-09,8.463086225531182144e-03,-6.527801623411501211e-09,-1.335898160700096926e-01,-8.899817457084132754e-09,-1.480205877241114066e-08,-1.333453545843211296e+00,1.796389547605690581e-08,-8.023186196409215487e-02,6.188495128391013995e-08,1.266459941103194486e+00,8.437216716146298843e-08
2.680000000000000160e+00,3.680755097851446030e-08,1.753833298647950789e+00,-4.466993468098250858e-08,-7.049137793935311702e-02,-1.538862623239243545e-07,-9.243599227310994593e-03,-2.098041152053489345e-07,1.416281289429732950e-09,1.275866645538148714e-01,-1.718810162774845268e-09,7.676694618159739941e-03,-5.921237035217873834e-09,-1.211766245476514903e-01,-8.072844699288610466e-09,-1.421153366217424528e-08,-1.280255689094898175e+00,1.724722953658269213e-08,-7.703102822472313038e-02,5.941606379732283122e-08,1.215934780527254455e+00,8.100615679222887100e-08
2.689999999999999947e+00,3.682101327092292914e-08,1.755046058428415323e+00,-4.468627262541389823e-08,-7.041840803679810801e-02,-1.539425459343786486e-07,-1.039542913914148770e-02,-2.098808506651202707e-07,1.277189980879485440e-09,1.150565292912801851e-01,-1.550007851769183658e-09,6.922775528957893915e-03,-5.339719356765549978e-09,-1.092760117246003443e-01,-7.280020179662920414e-09,-1.360385819643876748e-08,-1.225512830890795435e+00,1.650974979017183693e-08,-7.373723410895280383e-02,5.687547352054596383e-08,1.163942240409819862e+00,7.754238889593360030e-08
2.700000000000000178e+00,3.683311532157721973e-08,1.756136279904026098e+00,-4.470095976970525930e-08,-7.035281107677338053e-02,-1.539931425997946776e-07,-1.143087715313217956e-02,-2.099498327071794135e-07,1.144261751706935249e-09,1.030815992320122942e-01,-1.388685102590282979e-09,6.202262288328056795e-03,-4.783968490410915275e-09,-9.790271022125837663e-02,-6.522325392426458324e-09,-1.297889486889851474e-08,-1.169212583881657608e+00,1.575128935808472300e-08,-7.034973428890840819e-02,5.426260556253292124e-08,1.110470555750419086e+00,7.398007968261724806e-08
2.709999999999999964e+00,3.684391962795606741e-08,1.757109593202721198e+00,-4.471407196129057680e-08,-7.029424830308536598e-02,-1.540383136117594246e-07,-1.235529053579753622e-02,-2.100114175689797884e-07,1.017670168061838478e-09,9.167751020082377800e-02,-1.235052556488819118e-09,5.516095679953296298e-03,-4.254710087422306968e-09,-8.707157030806277065e-02,-5.800749669700246528e-09,-1.233650617324716877e-08,-1.111342560718227901e+00,1.497168136158157430e-08,-6.686778343671648250e-02,5.157688503223655092e-08,1.055507961548569629e+00,7.031844536231918458e-08
2.720000000000000195e+00,3.685349043007475514e-08,1.757971785430029188e+00,-4.472568716235994610e-08,-7.024237151443868399e-02,-1.540783275471159779e-07,-1.317416564458540051e-02,-2.100659714204840399e-07,8.975901711567269198e-10,8.086002189599383883e-02,-1.089322523502516780e-09,4.865223940793853528e-03,-3.752675547977329720e-09,-7.679755990543096766e-02,-5.116290181503274510e-09,-1.167655460317866938e-08,-1.051890374051272170e+00,1.417075892192292912e-08,-6.329063622450495363e-02,4.881773703861076572e-08,9.990426928038106391e-01,6.655670214508027567e-08
2.729999999999999982e+00,3.686189372423648161e-08,1.758728801907871953e+00,-4.473588546654835208e-08,-7.019682298989937674e-02,-1.541134603254557069e-07,-1.389314910443806284e-02,-2.101138704425472157e-07,7.841980772673664214e-10,7.064501788930968584e-02,-9.517089824567059673e-10,4.250602761089632316e-03,-3.278602021164776319e-09,-6.709576458379984398e-02,-4.469951935755111150e-09,-1.099890265238670326e-08,-9.908436365315341776e-01,1.334835516036902136e-08,-5.961754732440038146e-02,4.598458669060843958e-08,9.410629845156599504e-01,6.269406624093989162e-08
2.740000000000000213e+00,3.686919727678189633e-08,1.759386747413201890e+00,-4.474474911562224463e-08,-7.015723541436810762e-02,-1.541439952666028679e-07,-1.451803898419967709e-02,-2.101555009052895229e-07,6.776715777324360399e-10,6.104850562603757191e-02,-8.224275809639326924e-10,3.673195284358458414e-03,-2.833232404983284343e-09,-5.798138756359826063e-02,-3.862747778274077477e-09,-1.030341281456520194e-08,-9.281899608097796683e-01,1.250430319818037937e-08,-5.584777140853067201e-02,4.307685909718345890e-08,8.815570716836566012e-01,5.872975385993886516e-08
2.750000000000000000e+00,3.687547063784079205e-08,1.759951887416829619e+00,-4.475236251616863546e-08,-7.012323180404153589e-02,-1.541702231481080767e-07,-1.505478597320442091e-02,-2.101912592464813391e-07,5.781897389538948981e-10,5.208661642495585054e-02,-7.016956354244030673e-10,3.133972107398065761e-03,-2.417315346342867265e-09,-4.946974971527846876e-02,-3.295698392779336130e-09,-9.589947583408173063e-09,-8.639169595367806043e-01,1.163843615661762584e-08,-5.198056314902410602e-02,4.009397936729002770e-08,8.205131893073455140e-01,5.466298121211838637e-08
2.760000000000000231e+00,3.688078515508226850e-08,1.760430649322119789e+00,-4.475881225628246108e-08,-7.009442543188207364e-02,-1.541924422627355355e-07,-1.550949455774119912e-02,-2.102215521499196212e-07,4.859330023963860969e-10,4.377560547830128962e-02,-5.897321310252615897e-10,2.633911280282869461e-03,-2.031605241062426716e-09,-4.157628955926509495e-02,-2.769832300887494950e-09,-8.858369452608850018e-09,-7.980122453632400026e-01,1.075058715694044209e-08,-4.801517721800482169e-02,3.703537260987912071e-08,7.579195723862059975e-01,5.049296450751530429e-08
