t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,tau_ext0,tau_ext1,tau_ext2,tau_ext3,tau_ext4,tau_ext5,tau_ext6,tau_cmd0,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,sigma_min,tau_ext_max
1.27636629,0.02844235,-0.75262630,-0.03074750,-2.09930358,-0.00232179,1.64480420,0.79104945,-0.24855772,-0.24766642,0.32485228,-0.92289005,0.04577910,-0.41056114,-0.00448794,-0.23874123,-1.66328178,-0.08713903,0.86281338,0.41820897,0.08174190,-0.16334065,-1.30586044,-3.85682197,-1.29221892,2.47184827,0.86719149,0.08919796,-0.37532684,0.20506101,1.66328178
1.27736681,0.02819638,-0.75285891,-0.03043383,-2.10020492,-0.00227714,1.64437707,0.79104640,-0.24899560,-0.24281586,0.32207258,-0.91614173,0.04519942,-0.41629646,-0.00384169,-0.22211037,-1.69727330,-0.05204025,0.88098099,0.42209031,0.08409018,-0.16370329,-1.27949140,-3.91891180,-1.29467287,2.47375525,0.87096927,0.14694075,-0.37985679,0.20514234,1.69727330
1.27836732,0.02795734,-0.75309180,-0.03010479,-2.10109020,-0.00222820,1.64394347,0.79104397,-0.24474564,-0.23945322,0.32514013,-0.91116090,0.04623691,-0.41998406,-0.00279712,-0.20786785,-1.74507600,-0.02291613,0.90983123,0.42618258,0.08744283,-0.16406346,-1.32059336,-3.96077621,-1.38357620,2.49741664,0.86280705,0.19058777,-0.38718550,0.20522220,1.74507600
1.27936783,0.02772012,-0.75332016,-0.02979399,-2.10199403,-0.00217952,1.64352418,0.79103843,-0.24200731,-0.23660414,0.31983700,-0.90816594,0.04724391,-0.42012428,-0.00307087,-0.19813353,-1.80433210,-0.00375270,0.94709543,0.43022141,0.09164909,-0.16443549,-1.33809680,-3.99698255,-1.34876821,2.55409839,0.85521510,0.20914062,-0.38510977,0.20530360,1.80433210
1.28036834,0.02748646,-0.75354758,-0.02946669,-2.10289507,-0.00212817,1.64308752,0.79102976,-0.24029466,-0.23326263,0.32279853,-0.90438720,0.04794140,-0.42545967,-0.00423876,-0.19358046,-1.87309635,0.00479587,0.99189212,0.43406325,0.09669661,-0.16484270,-1.34424185,-4.03831376,-1.43702042,2.59756864,0.84921423,0.26481645,-0.37661305,0.20538472,1.87309635
1.28136885,0.02724339,-0.75377195,-0.02915247,-2.10376861,-0.00207798,1.64265630,0.79102809,-0.24099199,-0.23050228,0.32094112,-0.89501178,0.04906881,-0.42766933,-0.00295953,-0.19395947,-1.94801272,0.00252661,1.04153961,0.43754812,0.10239044,-0.16528541,-1.31325064,-4.06407631,-1.45161463,2.56118000,0.84047873,0.29899048,-0.38560784,0.20546329,1.94801272
1.28236936,0.02700683,-0.75400307,-0.02883804,-2.10465613,-0.00203373,1.64222571,0.79102634,-0.24017844,-0.23122561,0.31824811,-0.89089430,0.04846163,-0.42701474,-0.00224079,-0.19764874,-2.02139632,-0.00811745,1.09024428,0.44053277,0.10825149,-0.16574244,-1.30386283,-4.04115595,-1.45398243,2.59997200,0.84407574,0.31314460,-0.39065367,0.20554305,2.02139632
1.28336987,0.02676903,-0.75423882,-0.02851488,-2.10553075,-0.00198735,1.64179287,0.79101535,-0.23930534,-0.23239267,0.32141554,-0.88304800,0.04797473,-0.42838669,-0.00512690,-0.20344120,-2.08336249,-0.02497754,1.13213836,0.44291481,0.11384953,-0.16622853,-1.29630493,-4.00618239,-1.54167683,2.58359533,0.84640955,0.34172672,-0.37000853,0.20562161,2.08336249
1.28437038,0.02652967,-0.75448257,-0.02820163,-2.10641305,-0.00194090,1.64137747,0.79101057,-0.23979349,-0.23679643,0.31730259,-0.88311069,0.04734145,-0.42333563,-0.00550728,-0.21115993,-2.12528378,-0.04805056,1.16334971,0.44465548,0.11895406,-0.16677183,-1.26785996,-3.92720146,-1.52307665,2.68053301,0.84995360,0.32468770,-0.36718742,0.20570075,2.12528378
1.28537089,0.02629893,-0.75471939,-0.02789020,-2.10729496,-0.00189615,1.64096096,0.79100894,-0.23719040,-0.23708432,0.31545204,-0.88163288,0.04663864,-0.42085756,-0.00396525,-0.21946065,-2.14480457,-0.07396678,1.18437828,0.44597041,0.12360584,-0.16734261,-1.28388795,-3.91190495,-1.53898211,2.75786342,0.85394609,0.32579233,-0.37795301,0.20577979,2.14480457
1.28637140,0.02605688,-0.75496760,-0.02757755,-2.10815496,-0.00184928,1.64053993,0.79100720,-0.23827945,-0.24005550,0.31418785,-0.87638003,0.04622995,-0.42062696,-0.00380227,-0.22726836,-2.14406754,-0.09974571,1.19702838,0.44707250,0.12781223,-0.16790616,-1.24670533,-3.84819561,-1.56152246,2.77885070,0.85572079,0.34324384,-0.37907553,0.20585683,2.14406754
1.28737192,0.02582484,-0.75520884,-0.02726781,-2.10903274,-0.00180413,1.64012902,0.79099944,-0.23661714,-0.24099923,0.31219592,-0.87645456,0.04584172,-0.41688103,-0.00565882,-0.23409358,-2.12485803,-0.12447757,1.20168500,0.44804476,0.13139197,-0.16847870,-1.24917146,-3.82201368,-1.57580417,2.87843456,0.85736316,0.33552884,-0.36572027,0.20593536,2.12485803
1.28837243,0.02558578,-0.75544563,-0.02694967,-2.10989432,-0.00175646,1.63971197,0.79099637,-0.23837558,-0.23879351,0.31377247,-0.86913991,0.04581881,-0.41755153,-0.00499699,-0.23981333,-2.09243074,-0.14848568,1.20009079,0.44894744,0.13424774,-0.16907599,-1.20361666,-3.83512612,-1.64295189,2.87288837,0.85620012,0.35934500,-0.37023822,0.20601241,2.09243074
1.28937294,0.02535517,-0.75568169,-0.02663860,-2.11075541,-0.00170633,1.63929930,0.79099177,-0.23539476,-0.23988467,0.31221940,-0.87125752,0.04718589,-0.41878627,-0.00512665,-0.24504299,-2.05428158,-0.17347266,1.19519727,0.44981403,0.13650294,-0.16968334,-1.22449082,-3.80973842,-1.66470813,3.00109950,0.84518608,0.38686719,-0.36909069,0.20608933,2.05428158
1.29037345,0.02512573,-0.75591219,-0.02632968,-2.11160971,-0.00166056,1.63889729,0.79098782,-0.23400056,-0.23703310,0.31192266,-0.86482062,0.04714972,-0.41169538,-0.00447119,-0.25055318,-2.01602900,-0.20029656,1.18971808,0.45067374,0.13841834,-0.17028842,-1.22272316,-3.83436837,-1.70402435,3.00937420,0.84413665,0.35599579,-0.37348729,0.20616558,2.01602900
1.29137396,0.02490297,-0.75614073,-0.02602396,-2.11244335,-0.00160941,1.63849877,0.79098631,-0.23094440,-0.23437284,0.31026430,-0.85908004,0.04836824,-0.40785000,-0.00385825,-0.25679086,-1.98142012,-0.22877991,1.18378334,0.45148141,0.13996415,-0.17087857,-1.24410108,-3.85815325,-1.72331931,3.02674846,0.83406249,0.34788415,-0.37768626,0.20623993,1.98142012
1.29237447,0.02466891,-0.75638043,-0.02572506,-2.11328712,-0.00155912,1.63809824,0.79098238,-0.23099321,-0.23552892,0.30647395,-0.85390473,0.04968963,-0.40834596,-0.00407275,-0.26299402,-1.94992254,-0.25668335,1.17517368,0.45219709,0.14093821,-0.17144550,-1.22011832,-3.82183466,-1.70947504,3.05298695,0.82337009,0.37058235,-0.37596962,0.20631510,1.94992254
1.29337498,0.02444925,-0.75660597,-0.02541529,-2.11412776,-0.00151614,1.63770440,0.79097540,-0.22839761,-0.23134628,0.30842639,-0.84843046,0.04749167,-0.40242829,-0.00540041,-0.26841118,-1.91980644,-0.28241038,1.16271496,0.45279878,0.14132939,-0.17201085,-1.23641733,-3.86739358,-1.78336229,3.07528117,0.83731322,0.34790973,-0.36629047,0.20638996,1.91980644
1.29437549,0.02423007,-0.75683075,-0.02511711,-2.11494699,-0.00146925,1.63732439,0.79097015,-0.22566824,-0.22975175,0.30435950,-0.84146461,0.04664003,-0.39686871,-0.00453794,-0.27358409,-1.89267809,-0.30699891,1.14676598,0.45320586,0.14118415,-0.17258542,-1.25200886,-3.87308210,-1.76646855,3.07625523,0.84188468,0.32758150,-0.37202071,0.20646283,1.89267809
1.29537600,0.02400517,-0.75704849,-0.02482498,-2.11578356,-0.00142351,1.63694396,0.79097659,-0.22650507,-0.22499592,0.30004424,-0.84129555,0.04633450,-0.39258513,-0.00161129,-0.27759377,-1.87280097,-0.32793217,1.12987635,0.45356194,0.14070186,-0.17311919,-1.21838045,-3.93134544,-1.74941023,3.17579713,0.84262681,0.31606613,-0.39275049,0.20653716,1.87280097
1.29637652,0.02377722,-0.75725855,-0.02453452,-2.11659020,-0.00137693,1.63655968,0.79097148,-0.22633005,-0.21982892,0.29928062,-0.83257439,0.04721657,-0.38835903,-0.00263643,-0.27863001,-1.86636997,-0.34167783,1.11618506,0.45416346,0.14019238,-0.17357075,-1.19824818,-3.98872704,-1.78143769,3.15183796,0.83485811,0.30553189,-0.38525273,0.20660879,1.86636997
1.29737703,0.02355280,-0.75747960,-0.02423753,-2.11740949,-0.00133001,1.63618649,0.79097104,-0.22550468,-0.22095475,0.29789175,-0.82969168,0.04733927,-0.38455588,-0.00269235,-0.27685700,-1.87293569,-0.34938102,1.10576649,0.45503893,0.13961577,-0.17397754,-1.18741197,-3.95459484,-1.80399016,3.21007880,0.83228032,0.29749405,-0.38475878,0.20668148,1.87293569
1.29837754,0.02334505,-0.75769649,-0.02395323,-2.11822465,-0.00128514,1.63581153,0.79096912,-0.22020890,-0.21946334,0.29423301,-0.82349661,0.04683931,-0.38152935,-0.00306927,-0.27359266,-1.88446102,-0.35324066,1.09553432,0.45602986,0.13878643,-0.17439649,-1.23921310,-3.96048708,-1.79216009,3.22441258,0.83425835,0.29531063,-0.38192086,0.20675373,1.88446102
1.29937805,0.02312788,-0.75790790,-0.02365943,-2.11903120,-0.00123787,1.63543371,0.79096823,-0.21914711,-0.21782350,0.29551371,-0.82182558,0.04640553,-0.38047585,-0.00267691,-0.27054815,-1.89702520,-0.35565536,1.08509694,0.45700322,0.13782053,-0.17485491,-1.23322762,-3.96974474,-1.85540796,3.29980055,0.83534004,0.30690470,-0.38450799,0.20682518,1.89702520
1.30037856,0.02291901,-0.75812099,-0.02337743,-2.11983845,-0.00119526,1.63507531,0.79096111,-0.21634157,-0.21550380,0.29009137,-0.81719248,0.04559522,-0.37442113,-0.00384098,-0.26857821,-1.91216437,-0.35810949,1.07655186,0.45793393,0.13701218,-0.17534874,-1.24959450,-3.98746890,-1.81902386,3.33671672,0.83955505,0.28304152,-0.37587751,0.20689660,1.91216437
1.30137907,0.02271236,-0.75834233,-0.02309213,-2.12064511,-0.00115245,1.63471456,0.79096318,-0.21394059,-0.21706590,0.28879408,-0.81433106,0.04465159,-0.37086015,-0.00176273,-0.26715278,-1.92894795,-0.35920336,1.07029681,0.45885064,0.13649435,-0.17584414,-1.26162305,-3.94590092,-1.84205400,3.39650570,0.84441878,0.27678667,-0.39039915,0.20696792,1.92894795
1.30237958,0.02250286,-0.75855831,-0.02281574,-2.12143581,-0.00110888,1.63436033,0.79096433,-0.21227409,-0.21705594,0.28586335,-0.80996067,0.04423481,-0.36865600,-0.00152579,-0.26595682,-1.94250724,-0.35827392,1.06460562,0.45973698,0.13626180,-0.17630870,-1.26236223,-3.92708452,-1.84080473,3.43502510,0.84561358,0.27996876,-0.39197421,0.20703777,1.94250724
1.30338009,0.02229626,-0.75877288,-0.02253449,-2.12223859,-0.00106762,1.63400270,0.79095876,-0.21105307,-0.21650236,0.28441149,-0.80966228,0.04395603,-0.36431312,-0.00138786,-0.26489626,-1.95125718,-0.35585496,1.05973198,0.46064434,0.13642846,-0.17674100,-1.25798137,-3.91890027,-1.86324496,3.53207840,0.84579047,0.26829844,-0.39249856,0.20710862,1.95125718
1.30438060,0.02208875,-0.75898808,-0.02227163,-2.12301184,-0.00102283,1.63364624,0.79095301,-0.21001085,-0.21756703,0.27969672,-0.80172763,0.04416354,-0.36135614,-0.00265733,-0.26328835,-1.95504275,-0.35121957,1.05595797,0.46165790,0.13698888,-0.17715097,-1.24873079,-3.87986209,-1.83323281,3.51998965,0.84255256,0.26689059,-0.38317212,0.20717681,1.95504275
1.30538112,0.02188764,-0.75920506,-0.02198965,-2.12379779,-0.00098505,1.63330048,0.79095416,-0.20683190,-0.21786442,0.28078799,-0.79757111,0.04199171,-0.35887536,-0.00124478,-0.26108930,-1.95031266,-0.34471601,1.05063390,0.46271261,0.13766646,-0.17752314,-1.27201078,-3.85536635,-1.89163805,3.56161879,0.85595525,0.26807800,-0.39294431,0.20724608,1.95031266
1.30638163,0.02168479,-0.75941474,-0.02171971,-2.12458715,-0.00094671,1.63294575,0.79095328,-0.20671083,-0.21503396,0.27603404,-0.79418715,0.04063166,-0.35831938,-0.00072115,-0.25893550,-1.93828215,-0.33806534,1.04414277,0.46379402,0.13846463,-0.17781583,-1.25091138,-3.87885453,-1.86557123,3.61759513,0.86390128,0.28347450,-0.39636871,0.20731557,1.93828215
1.30738214,0.02148529,-0.75962363,-0.02146375,-2.12535507,-0.00090387,1.63260366,0.79095543,-0.20471390,-0.21365621,0.27135242,-0.78928690,0.04081528,-0.35364447,0.00097313,-0.25582547,-1.92543432,-0.32938963,1.04012212,0.46511089,0.13959790,-0.17798694,-1.25567728,-3.87905997,-1.83766458,3.65005030,0.86074291,0.26966143,-0.40813428,0.20738311,1.92543432
1.30838265,0.02129784,-0.75982698,-0.02119411,-2.12612315,-0.00086114,1.63224959,0.79095434,-0.20000189,-0.21030107,0.27039581,-0.78183264,0.04118965,-0.35477881,0.00047430,-0.25143740,-1.91544665,-0.31766400,1.03981309,0.46672636,0.14103195,-0.17803899,-1.30018098,-3.90900604,-1.86579634,3.64748182,0.85608504,0.29720416,-0.40436970,0.20745063,1.91544665
1.30938316,0.02110359,-0.76002965,-0.02093652,-2.12687429,-0.00081923,1.63188864,0.79095084,-0.19811921,-0.20708695,0.26637843,-0.77398763,0.04197169,-0.35723863,-0.00059520,-0.24723034,-1.90984634,-0.30547246,1.04266062,0.46848181,0.14268019,-0.17802456,-1.30349460,-3.93523203,-1.84818503,3.63870415,0.84871570,0.33465780,-0.39648195,0.20751662,1.90984634
1.31038367,0.02090730,-0.76022286,-0.02068036,-2.12763145,-0.00077999,1.63154214,0.79095068,-0.19758451,-0.20334787,0.26373223,-0.76707036,0.04165238,-0.35442582,0.00053521,-0.24318518,-1.91009230,-0.29314905,1.04821757,0.47029145,0.14457244,-0.17797941,-1.28824540,-3.96938142,-1.85099099,3.64345971,0.84904206,0.33455394,-0.40415415,0.20758306,1.91009230
1.31138418,0.02071727,-0.76041288,-0.02041562,-2.12838237,-0.00074154,1.63120056,0.79095034,-0.19652761,-0.19960991,0.26532882,-0.75882796,0.04013958,-0.35021887,0.00026926,-0.23914248,-1.91711606,-0.28185960,1.05606660,0.47206837,0.14672888,-0.17791694,-1.28181499,-4.00187282,-1.91623821,3.62822066,0.85751650,0.32451405,-0.40204078,0.20764893,1.91711606
1.31238469,0.02052543,-0.76060651,-0.02016565,-2.12912776,-0.00070043,1.63085793,0.79095073,-0.19460299,-0.19853833,0.26029060,-0.75682945,0.03975104,-0.34916846,0.00027687,-0.23565646,-1.93073165,-0.27385537,1.06645941,0.47374637,0.14920265,-0.17786651,-1.28565547,-4.00010230,-1.88401990,3.70197788,0.85819308,0.33681746,-0.40184620,0.20771423,1.93073165
1.31338520,0.02033420,-0.76079260,-0.01991471,-2.12986209,-0.00066699,1.63049641,0.79094595,-0.19421223,-0.19393178,0.25668425,-0.74787748,0.03785609,-0.35304460,-0.00159494,-0.23179480,-1.95044972,-0.26696513,1.08028513,0.47545685,0.15209012,-0.17785314,-1.26796312,-4.04632529,-1.87277186,3.67825797,0.86977017,0.38484639,-0.38823785,0.20777855,1.95044972
1.31438572,0.02015183,-0.76098405,-0.01966281,-2.13060687,-0.00062847,1.63015777,0.79094754,-0.19017599,-0.19406271,0.25691347,-0.74589272,0.03780244,-0.34716459,-0.00055343,-0.22731870,-1.97503974,-0.26028449,1.09730668,0.47727883,0.15536378,-0.17788060,-1.30314530,-4.02544728,-1.91673926,3.75128028,0.86785769,0.36331187,-0.39532509,0.20784370,1.97503974
1.31538623,0.01996782,-0.76116473,-0.01941345,-2.13132394,-0.00058718,1.62982565,0.79094506,-0.18837824,-0.19049360,0.25384308,-0.73912340,0.03864994,-0.34346566,-0.00065413,-0.22376931,-2.00219601,-0.25670586,1.11646513,0.47913815,0.15889733,-0.17793596,-1.30553770,-4.05700168,-1.91306100,3.75661214,0.85966351,0.35709631,-0.39420748,0.20790639,2.00219601
1.31638674,0.01978510,-0.76135580,-0.01917327,-2.13204953,-0.00054256,1.62948363,0.79094323,-0.18692899,-0.19111967,0.24933660,-0.73523005,0.03993047,-0.34375300,-0.00091979,-0.22107000,-2.02921841,-0.25564575,1.13605641,0.48102225,0.16246703,-0.17800270,-1.30270660,-4.02658953,-1.88672166,3.80306017,0.84826791,0.37945208,-0.39195417,0.20796977,2.02921841
1.31738725,0.01960532,-0.76154107,-0.01892707,-2.13276167,-0.00050003,1.62913861,0.79094438,-0.18438814,-0.18980709,0.24949472,-0.72998059,0.04084492,-0.34192604,-0.00033133,-0.21865254,-2.05246568,-0.25566457,1.15385282,0.48289942,0.16581197,-0.17807858,-1.31646110,-4.02408554,-1.92926793,3.82877811,0.83928592,0.38717661,-0.39582193,0.20803194,2.05246568
1.31838776,0.01942484,-0.76172445,-0.01867561,-2.13348153,-0.00046685,1.62880346,0.79094109,-0.18277553,-0.18841220,0.24978211,-0.72607993,0.03836279,-0.33971028,-0.00057718,-0.21783223,-2.07040729,-0.25967867,1.16885579,0.48461923,0.16878424,-0.17817613,-1.31734179,-4.02334137,-1.97507163,3.87464583,0.85447157,0.39177641,-0.39361786,0.20809474,2.07040729
1.31938827,0.01925335,-0.76191005,-0.01843685,-2.13420787,-0.00042752,1.62846619,0.79093851,-0.18030797,-0.18727025,0.24427119,-0.72344970,0.03856702,-0.33918742,-0.00194396,-0.21912007,-2.08463787,-0.26861663,1.18186122,0.48616274,0.17141319,-0.17830541,-1.32919612,-4.02046229,-1.93538051,3.94125237,0.85075501,0.40862362,-0.38357878,0.20815804,2.08463787
1.32038878,0.01907522,-0.76209743,-0.01820392,-2.13491082,-0.00039005,1.62812417,0.79093451,-0.17941592,-0.18849899,0.24144852,-0.71832282,0.03785042,-0.34187636,-0.00207722,-0.22101199,-2.09465162,-0.27855058,1.19291924,0.48767394,0.17374337,-0.17844783,-1.31872734,-3.97870894,-1.93282816,3.96934160,0.85343044,0.44839346,-0.38210998,0.20821926,2.09465162
1.32138929,0.01890606,-0.76228096,-0.01796718,-2.13561638,-0.00034718,1.62779118,0.79093815,-0.17582024,-0.18715144,0.24077247,-0.71251287,0.03847655,-0.33821113,0.00016954,-0.22305734,-2.09720218,-0.28809025,1.19988631,0.48913623,0.17563413,-0.17855946,-1.34714912,-3.97526566,-1.96241279,3.98869997,0.84628124,0.44329366,-0.39766836,0.20828065,2.09720218
1.32238980,0.01873126,-0.76246997,-0.01773734,-2.13630894,-0.00030811,1.62746502,0.79094077,-0.17524689,-0.18751244,0.23799668,-0.70874003,0.03822778,-0.33391245,-0.00031622,-0.22605212,-2.09097208,-0.29884401,1.20127188,0.49041307,0.17694394,-0.17862569,-1.33233045,-3.94534447,-1.96096739,4.03532710,0.84546191,0.43359093,-0.39404375,0.20834087,2.09097208
1.32339032,0.01856963,-0.76265699,-0.01751184,-2.13700988,-0.00027267,1.62713742,0.79093447,-0.17027782,-0.18750456,0.23345231,-0.70733880,0.03720245,-0.33363622,-0.00239505,-0.22992848,-2.07726199,-0.31009543,1.19835166,0.49151371,0.17779152,-0.17868885,-1.37961348,-3.92540079,-1.93405039,4.11791832,0.85028081,0.45220688,-0.37879104,0.20840176,2.07726199
1.32439083,0.01840346,-0.76283991,-0.01729254,-2.13770066,-0.00024377,1.62679567,0.79093240,-0.17028104,-0.18551929,0.22918147,-0.70115189,0.03496585,-0.33642884,-0.00195669,-0.23381667,-2.05894357,-0.31911593,1.19366224,0.49257604,0.17840301,-0.17877141,-1.35684493,-3.92982919,-1.91046530,4.13281037,0.86390550,0.49328187,-0.38137614,0.20846174,2.05894357
1.32539134,0.01823867,-0.76302492,-0.01706520,-2.13837386,-0.00020828,1.62646492,0.79093467,-0.16868399,-0.18549743,0.22995739,-0.69461178,0.03418876,-0.33545722,0.00008773,-0.23727099,-2.03749079,-0.32545563,1.18748852,0.49365020,0.17875806,-0.17883118,-1.35749437,-3.90333388,-1.96006877,4.13935317,0.86669728,0.50750901,-0.39542060,0.20852016,2.03749079
1.32639185,0.01808091,-0.76320729,-0.01684280,-2.13904923,-0.00017231,1.62613648,0.79093513,-0.16583948,-0.18321888,0.22621460,-0.68855574,0.03488514,-0.33319141,0.00015391,-0.24101315,-2.01261773,-0.33146396,1.17867210,0.49465392,0.17875030,-0.17883374,-1.37485227,-3.91186184,-1.94443292,4.15520749,0.85929357,0.51277053,-0.39550397,0.20857872,2.01261773
1.32739236,0.01792221,-0.76339006,-0.01663207,-2.13970126,-0.00013380,1.62580307,0.79093478,-0.16406379,-0.18268726,0.22151745,-0.67944062,0.03583986,-0.33334331,-0.00026651,-0.24504543,-1.98431733,-0.33665395,1.16624878,0.49554632,0.17835568,-0.17879500,-1.37645216,-3.89149568,-1.91248308,4.12579389,0.84996889,0.53550304,-0.39214179,0.20863521,1.98431733
1.32839287,0.01776720,-0.76356536,-0.01641774,-2.14036383,-0.00009701,1.62546946,0.79093149,-0.16109612,-0.18012890,0.22017606,-0.67489837,0.03678110,-0.33278141,-0.00050990,-0.24886475,-1.95336562,-0.33938181,1.15001285,0.49631364,0.17763992,-0.17875191,-1.39629709,-3.90530675,-1.93134824,4.16188538,0.84061779,0.55309756,-0.38984681,0.20869258,1.95336562
1.32939338,0.01760898,-0.76374371,-0.01620211,-2.14102184,-0.00005947,1.62514321,0.79092725,-0.16126759,-0.18002491,0.21803165,-0.66848591,0.03673294,-0.32994842,-0.00223376,-0.25279762,-1.92187189,-0.34076580,1.13156840,0.49690658,0.17681782,-0.17873529,-1.37146272,-3.87885464,-1.93772334,4.17072083,0.83813213,0.55469113,-0.37714978,0.20874951,1.92187189
1.33039389,0.01744924,-0.76392425,-0.01599408,-2.14166426,-0.00003025,1.62482082,0.79092851,-0.16149947,-0.17956189,0.21539743,-0.66192424,0.03465442,-0.32761195,-0.00144122,-0.25632817,-1.88956099,-0.34101972,1.11134079,0.49729810,0.17597820,-0.17875098,-1.34539221,-3.85710117,-1.93643786,4.17639344,0.85024182,0.55970681,-0.38233433,0.20880506,1.88956099
1.33139440,0.01728887,-0.76410375,-0.01579328,-2.14231027,-0.00000250,1.62450420,0.79093142,-0.16146143,-0.18038390,0.21067889,-0.65670832,0.03258597,-0.32636907,0.00006342,-0.25791582,-1.85404340,-0.33789425,1.08859906,0.49755509,0.17507810,-0.17878069,-1.32237295,-3.81747177,-1.90406830,4.20199158,0.86238196,0.57224816,-0.39257281,0.20886086,1.85404340
1.33239492,0.01712912,-0.76428164,-0.01558321,-2.14295030,0.00002804,1.62417430,0.79093213,-0.16065111,-0.17933706,0.21227893,-0.64976226,0.03189594,-0.32550311,0.00029919,-0.25728874,-1.81440953,-0.33128105,1.06359737,0.49776103,0.17408632,-0.17882797,-1.31153577,-3.80383193,-1.96446044,4.20207016,0.86446123,0.58807983,-0.39381340,0.20891613,1.81440953
1.33339543,0.01697071,-0.76445328,-0.01537327,-2.14357155,0.00006477,1.62385580,0.79093136,-0.15944612,-0.17762555,0.21099413,-0.64392398,0.03350781,-0.32423931,0.00024371,-0.25614395,-1.77249574,-0.32521279,1.03749174,0.49791506,0.17298696,-0.17893133,-1.30544050,-3.80164534,-1.98349959,4.21693845,0.85018477,0.60072193,-0.39292420,0.20896974,1.77249574
1.33439594,0.01682057,-0.76463005,-0.01516733,-2.14419090,0.00010375,1.62353412,0.79092965,-0.15685859,-0.17724152,0.20831043,-0.63501615,0.03492500,-0.32289506,-0.00028098,-0.25574320,-1.73001340,-0.32204678,1.01065594,0.49799874,0.17174929,-0.17911976,-1.31854285,-3.77734537,-1.98074021,4.18899801,0.83717475,0.61323240,-0.38870046,0.20902315,1.73001340
